geo,date,geo1,49 drive in,bay water park,beach chicago,beaches in michigan,beaches in ohio,bell's palsy,black legged tick,black tick,blueberry farm,blueberry patch,buffalo state park,bullseye rash,campground colorado,centennial beach,coney island cincinnati,cooling bandana,deer tick,dollywood splash country,dorm bedding,drive in ohio,easy summer recipes,facial paralysis,family aquatic center,fantasy lake,festival colorado,festivals milwaukee,fever,free concerts,fried squash,funplex omaha,grilled squash,harvesting basil,harvesting garlic,homemade ice cream recipes,hotels near worlds of fun,island water,island water park,joint pain,kings island discount,knee pain,lake beaches,little buffalo state park,luverne drive in,lyme,lyme disease,marketfest,melody 49 drive in,motel wisconsin dells,movies in the park,music in the park,music under the stars,outdoor water parks,pick blueberries,pikes peak cog railway,pool cooler,rash,river float trips,river water park,sherwood island state park,splash country,splashdown water park,sprinkler park,summer appetizers,summer dessert,summer desserts,summer sizzler,summer soup,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,valley beach,venture river,water west,watermelon drinks,watermelon recipe,waterworld concord,waterworld denver,wetlands water park,what do baby toads eat,wild water,wild water west,wolf river campground,worlds of fun discount
US-MO,2009-02-01,NA,NA,0,14,NA,NA,17,NA,0,18,0,18,0,0,18,NA,NA,0,0,50,NA,0,0,NA,17,27,NA,47,19,0,NA,42,NA,0,0,0,41,NA,39,NA,41,0,NA,NA,13,16,NA,NA,NA,0,13,0,NA,NA,0,0,29,5,0,NA,32,NA,NA,0,0,0,0,NA,26,20,17,NA,11,34,19,0,19,NA,0,NA,NA,NA,NA,9,NA,NA,0
US-MO,2009-03-01,NA,NA,10,23,NA,NA,41,NA,0,16,0,22,0,0,0,NA,NA,11,0,23,NA,0,0,NA,0,12,NA,42,18,0,NA,26,NA,0,20,0,23,NA,55,NA,49,0,NA,NA,48,44,NA,NA,NA,15,12,0,NA,NA,0,40,35,7,9,NA,32,NA,NA,0,0,0,0,NA,24,19,16,NA,16,47,13,18,33,NA,0,NA,NA,NA,NA,10,NA,NA,0
US-MO,2009-04-01,NA,NA,10,13,NA,NA,23,NA,0,16,0,17,0,0,0,NA,NA,17,0,20,NA,20,19,NA,15,12,NA,42,21,0,NA,26,NA,26,13,0,31,NA,46,NA,46,26,NA,NA,43,44,NA,NA,NA,15,18,0,NA,NA,25,0,34,9,18,NA,32,NA,NA,0,0,26,17,NA,0,0,16,NA,26,38,18,18,21,NA,0,NA,NA,NA,NA,21,NA,NA,13
US-MO,2009-05-01,NA,NA,10,30,NA,NA,16,NA,20,34,9,23,33,22,0,NA,NA,59,0,27,NA,0,20,NA,32,13,NA,45,37,18,NA,0,NA,28,14,35,16,NA,54,NA,54,18,NA,NA,62,53,NA,NA,NA,47,25,0,NA,NA,26,0,36,7,9,NA,29,NA,NA,0,26,28,0,NA,0,0,25,NA,34,39,23,19,19,NA,19,NA,NA,NA,NA,8,NA,NA,40
US-MO,2009-06-01,NA,NA,14,46,NA,NA,33,NA,20,35,9,18,51,45,0,NA,NA,66,33,24,NA,21,21,NA,25,26,NA,43,57,18,NA,28,NA,28,48,0,49,NA,45,NA,46,59,NA,NA,62,45,NA,NA,NA,90,32,0,NA,NA,27,43,48,39,16,NA,38,NA,NA,0,20,28,0,NA,0,20,17,NA,44,37,25,20,44,NA,39,NA,NA,NA,NA,22,NA,NA,83
US-MO,2009-07-01,NA,NA,10,24,NA,NA,60,NA,20,17,14,23,0,22,18,NA,NA,12,33,48,NA,42,20,NA,16,32,NA,45,62,35,NA,27,NA,27,47,17,52,NA,50,NA,41,22,NA,NA,54,48,NA,NA,NA,46,29,0,NA,NA,26,0,47,48,16,NA,46,NA,NA,0,26,55,23,NA,0,0,24,NA,22,47,47,29,48,NA,32,NA,NA,NA,NA,30,NA,NA,41
US-MO,2009-08-01,NA,NA,0,20,NA,NA,15,NA,0,34,9,34,0,8,0,NA,NA,17,64,16,NA,34,30,NA,16,13,NA,42,42,17,NA,53,NA,0,41,17,31,NA,32,NA,52,45,NA,NA,40,34,NA,NA,NA,30,24,0,NA,NA,17,0,43,24,21,NA,37,NA,NA,52,19,54,25,NA,49,19,0,NA,21,42,9,37,21,NA,19,NA,NA,NA,NA,16,NA,NA,26
US-MO,2009-09-01,NA,NA,0,8,NA,NA,23,NA,19,32,0,49,0,8,0,NA,NA,22,30,0,NA,20,19,NA,15,18,NA,50,13,0,NA,38,NA,0,26,16,11,NA,28,NA,38,25,NA,NA,36,38,NA,NA,NA,29,12,0,NA,NA,16,0,41,5,12,NA,35,NA,NA,0,0,0,0,NA,48,0,20,NA,17,49,17,18,23,NA,36,NA,NA,NA,NA,18,NA,NA,13
US-MO,2009-10-01,NA,NA,0,16,NA,NA,14,NA,17,15,8,0,0,8,0,NA,NA,26,0,14,NA,0,18,NA,21,0,NA,65,8,16,NA,24,NA,0,16,0,11,NA,48,NA,50,12,NA,NA,30,20,NA,NA,NA,14,0,0,NA,NA,31,0,36,4,0,NA,22,NA,NA,0,17,0,15,NA,0,17,0,NA,15,48,16,0,32,NA,17,NA,NA,NA,NA,22,NA,NA,12
US-MO,2009-11-01,NA,NA,9,33,NA,NA,11,NA,0,16,0,16,0,0,0,NA,NA,21,0,14,NA,0,18,NA,15,0,NA,53,8,0,NA,0,NA,0,13,0,14,NA,51,NA,47,0,NA,NA,21,12,NA,NA,NA,14,11,0,NA,NA,0,0,35,0,0,NA,0,NA,NA,0,0,0,0,NA,23,0,15,NA,20,40,17,0,22,NA,0,NA,NA,NA,NA,11,NA,NA,0
US-MO,2009-12-01,NA,NA,9,28,NA,NA,28,NA,0,0,0,0,0,8,0,NA,NA,16,0,14,NA,0,0,NA,14,0,NA,49,0,0,NA,0,NA,0,0,0,14,NA,39,NA,22,0,NA,NA,23,24,NA,NA,NA,14,17,41,NA,NA,15,0,34,4,8,NA,22,NA,NA,0,0,0,15,NA,0,0,14,NA,23,38,8,0,14,NA,0,NA,NA,NA,NA,11,NA,NA,0
US-MO,2010-01-01,NA,NA,9,20,NA,NA,13,NA,17,0,0,15,0,0,0,NA,NA,0,0,13,NA,0,17,NA,13,16,NA,41,15,15,NA,0,NA,0,12,0,17,NA,51,NA,47,22,NA,NA,17,14,NA,NA,NA,13,0,39,NA,NA,22,0,27,8,0,NA,10,NA,NA,0,0,0,0,NA,21,16,14,NA,19,49,12,0,27,NA,0,NA,NA,NA,NA,20,NA,NA,0
US-MO,2010-02-01,NA,NA,9,20,NA,NA,17,NA,17,15,0,0,28,7,0,NA,NA,40,0,14,NA,0,17,NA,21,11,NA,49,8,0,NA,0,NA,0,0,15,34,NA,50,NA,52,23,NA,NA,27,23,NA,NA,NA,13,11,0,NA,NA,34,0,34,4,13,NA,11,NA,NA,0,0,24,0,NA,0,0,42,NA,16,50,13,16,18,NA,16,NA,NA,NA,NA,7,NA,NA,0
US-MO,2010-03-01,NA,NA,8,28,NA,NA,6,NA,24,0,0,14,0,7,14,NA,NA,37,0,0,NA,0,0,NA,0,31,NA,47,22,0,NA,22,NA,0,11,0,32,NA,58,NA,63,18,NA,NA,27,17,NA,NA,NA,0,15,0,NA,NA,18,0,39,7,11,NA,26,NA,NA,0,0,22,0,NA,0,31,19,NA,21,46,22,0,17,NA,0,NA,NA,NA,NA,13,NA,NA,0
US-MO,2010-04-01,NA,NA,8,15,NA,NA,7,NA,16,14,7,43,0,0,0,NA,NA,44,27,20,NA,26,17,NA,13,0,NA,53,15,15,NA,44,NA,45,11,14,36,NA,48,NA,57,11,NA,NA,39,39,NA,NA,NA,19,10,0,NA,NA,14,35,44,15,15,NA,31,NA,NA,0,48,0,0,NA,21,16,22,NA,34,50,8,0,56,NA,16,NA,NA,NA,NA,22,NA,NA,11
US-MO,2010-05-01,NA,NA,9,24,NA,NA,11,NA,29,15,8,15,29,8,15,NA,NA,31,29,35,NA,37,18,NA,14,17,NA,50,54,15,NA,24,NA,0,33,15,35,NA,66,NA,49,63,NA,NA,57,48,NA,NA,NA,36,22,41,NA,NA,15,0,49,36,16,NA,27,NA,NA,48,34,37,0,NA,33,0,29,NA,40,51,27,17,18,NA,34,NA,NA,NA,NA,24,NA,NA,24
US-MO,2010-06-01,NA,NA,9,30,NA,NA,11,NA,37,71,22,16,0,16,0,NA,NA,54,100,49,NA,58,0,NA,15,0,NA,46,45,16,NA,25,NA,25,69,32,70,NA,48,NA,43,94,NA,NA,46,45,NA,NA,NA,24,19,0,NA,NA,16,0,48,45,29,NA,50,NA,NA,25,18,64,16,NA,23,0,15,NA,36,48,51,26,32,NA,53,NA,NA,NA,NA,28,NA,NA,37
US-MO,2010-07-01,NA,NA,26,44,NA,NA,24,NA,0,29,23,15,28,19,0,NA,NA,20,75,50,NA,54,17,NA,28,22,NA,49,82,31,NA,23,NA,23,100,15,68,NA,56,NA,58,65,NA,NA,42,42,NA,NA,NA,66,43,40,NA,NA,30,0,55,51,19,NA,100,NA,NA,23,50,63,30,NA,43,17,14,NA,25,61,32,16,41,NA,55,NA,NA,NA,NA,37,NA,NA,58
US-MO,2010-08-01,NA,NA,17,30,NA,NA,10,NA,0,28,15,14,0,7,0,NA,NA,44,54,44,NA,17,0,NA,13,32,NA,47,28,29,NA,45,NA,0,29,14,30,NA,52,NA,46,33,NA,NA,42,32,NA,NA,NA,38,14,39,NA,NA,21,71,52,26,21,NA,34,NA,NA,22,24,38,14,NA,0,0,18,NA,20,47,31,16,27,NA,37,NA,NA,NA,NA,11,NA,NA,17
US-MO,2010-09-01,NA,NA,8,7,NA,NA,20,NA,24,14,0,14,54,0,0,NA,NA,29,0,26,NA,0,0,NA,13,16,NA,52,18,14,NA,22,NA,0,29,0,20,NA,31,NA,55,11,NA,NA,38,32,NA,NA,NA,29,21,0,NA,NA,14,0,39,6,13,NA,24,NA,NA,0,0,0,0,NA,0,0,18,NA,19,51,15,16,35,NA,31,NA,NA,NA,NA,13,NA,NA,11
US-MO,2010-10-01,NA,NA,0,11,NA,NA,16,NA,0,28,7,28,0,0,14,NA,NA,19,0,13,NA,0,16,NA,13,10,NA,46,15,0,NA,22,NA,0,11,14,13,NA,43,NA,64,21,NA,NA,30,14,NA,NA,NA,24,10,0,NA,NA,0,0,35,0,0,NA,0,NA,NA,0,0,0,0,NA,20,0,26,NA,21,52,26,15,17,NA,15,NA,NA,NA,NA,9,NA,NA,11
US-MO,2010-11-01,NA,NA,8,14,NA,NA,9,NA,16,13,0,0,0,7,14,NA,NA,18,0,12,NA,0,0,NA,0,30,NA,54,11,14,NA,42,NA,0,11,0,19,NA,54,NA,47,21,NA,NA,18,20,NA,NA,NA,0,0,0,NA,NA,13,33,40,4,0,NA,10,NA,NA,21,0,0,0,NA,19,0,19,NA,12,53,11,0,42,NA,15,NA,NA,NA,NA,13,NA,NA,0
US-MO,2010-12-01,NA,NA,16,9,NA,NA,6,NA,16,0,0,0,0,7,0,NA,NA,9,0,0,NA,0,16,NA,19,10,NA,42,14,14,NA,21,NA,0,11,13,28,NA,49,NA,28,0,NA,NA,13,13,NA,NA,NA,12,10,0,NA,NA,0,33,33,8,0,NA,15,NA,NA,0,0,0,0,NA,0,0,0,NA,10,49,10,15,23,NA,0,NA,NA,NA,NA,6,NA,NA,0
US-MO,2011-01-01,NA,NA,0,14,NA,NA,23,NA,19,0,0,11,0,6,0,NA,NA,15,0,21,NA,0,13,NA,10,8,NA,53,6,0,NA,0,NA,0,18,0,23,NA,38,NA,52,9,NA,NA,13,8,NA,NA,NA,10,11,0,NA,NA,11,0,36,3,0,NA,13,NA,NA,0,12,18,0,NA,16,0,21,NA,11,49,12,0,15,NA,12,NA,NA,NA,NA,8,NA,NA,0
US-MO,2011-02-01,NA,NA,7,14,NA,NA,8,NA,0,0,0,12,0,6,0,NA,NA,8,0,11,NA,0,0,NA,0,17,NA,63,12,0,NA,18,NA,0,19,0,27,NA,52,NA,31,9,NA,NA,12,7,NA,NA,NA,10,25,0,NA,NA,0,0,38,3,0,NA,22,NA,NA,0,0,0,0,NA,17,0,0,NA,10,50,8,0,18,NA,13,NA,NA,NA,NA,13,NA,NA,9
US-MO,2011-03-01,NA,NA,0,21,NA,NA,10,NA,13,11,6,11,0,5,0,NA,NA,22,0,15,NA,0,13,NA,10,12,NA,59,19,0,NA,17,NA,0,9,0,12,NA,47,NA,53,17,NA,NA,17,23,NA,NA,NA,10,16,29,NA,NA,0,0,38,8,6,NA,23,NA,NA,0,12,0,11,NA,16,0,17,NA,13,48,12,12,18,NA,24,NA,NA,NA,NA,5,NA,NA,8
US-MO,2011-04-01,NA,NA,7,17,NA,NA,23,NA,13,17,0,23,21,0,0,NA,NA,30,0,10,NA,18,0,NA,10,17,NA,44,16,11,NA,17,NA,18,18,17,5,NA,46,NA,52,17,NA,NA,36,31,NA,NA,NA,0,14,0,NA,NA,11,0,42,12,12,NA,13,NA,NA,0,13,27,11,NA,33,13,25,NA,27,54,12,0,31,NA,21,NA,NA,NA,NA,12,NA,NA,22
US-MO,2011-05-01,NA,NA,7,25,NA,NA,31,NA,26,11,12,11,0,17,0,NA,NA,15,21,35,NA,18,13,NA,10,17,NA,48,40,11,NA,18,NA,0,33,11,26,NA,60,NA,61,26,NA,NA,52,46,NA,NA,NA,13,16,0,NA,NA,11,28,39,20,8,NA,16,NA,NA,26,19,18,11,NA,16,0,11,NA,34,60,18,0,23,NA,13,NA,NA,NA,NA,12,NA,NA,35
US-MO,2011-06-01,NA,NA,11,50,NA,NA,27,NA,27,40,14,23,22,17,12,NA,NA,55,22,57,NA,65,0,NA,0,17,NA,42,66,24,NA,45,NA,18,50,12,32,NA,57,NA,71,72,NA,NA,61,65,NA,NA,NA,41,51,63,NA,NA,31,0,56,62,19,NA,41,NA,NA,18,17,37,18,NA,17,0,22,NA,44,42,27,0,32,NA,51,NA,NA,NA,NA,18,NA,NA,72
US-MO,2011-07-01,NA,NA,16,38,NA,NA,27,NA,13,11,12,12,0,15,12,NA,NA,24,44,72,NA,28,0,NA,16,13,NA,40,70,36,NA,42,NA,18,85,35,32,NA,51,NA,49,78,NA,NA,39,41,NA,NA,NA,52,11,0,NA,NA,27,38,54,39,19,NA,22,NA,NA,42,13,50,12,NA,0,13,18,NA,34,55,19,13,32,NA,65,NA,NA,NA,NA,16,NA,NA,45
US-MO,2011-08-01,NA,NA,19,9,NA,NA,22,NA,24,10,16,11,0,16,0,NA,NA,29,0,23,NA,17,12,NA,0,0,NA,44,19,0,NA,33,NA,0,14,32,27,NA,47,NA,54,28,NA,NA,42,37,NA,NA,NA,41,20,0,NA,NA,26,26,46,24,11,NA,11,NA,NA,22,24,25,16,NA,0,12,10,NA,25,64,17,23,34,NA,43,NA,NA,NA,NA,15,NA,NA,33
US-MO,2011-09-01,NA,NA,0,17,NA,NA,22,NA,0,10,11,21,20,13,0,NA,NA,14,20,10,NA,0,0,NA,10,12,NA,40,8,11,NA,17,NA,0,17,21,17,NA,41,NA,63,8,NA,NA,41,36,NA,NA,NA,24,13,0,NA,NA,11,26,43,12,6,NA,15,NA,NA,0,0,0,0,NA,0,12,20,NA,24,62,11,12,23,NA,29,NA,NA,NA,NA,13,NA,NA,12
US-MO,2011-10-01,NA,NA,0,13,NA,NA,35,NA,0,0,0,21,0,0,0,NA,NA,28,0,9,NA,0,0,NA,9,7,NA,45,5,0,NA,16,NA,0,11,10,14,NA,49,NA,58,8,NA,NA,29,23,NA,NA,NA,13,15,0,NA,NA,0,0,40,3,5,NA,0,NA,NA,0,0,0,0,NA,0,0,10,NA,14,52,13,0,12,NA,23,NA,NA,NA,NA,6,NA,NA,35
US-MO,2011-11-01,NA,NA,6,13,NA,NA,30,NA,11,0,0,10,0,0,0,NA,NA,17,0,0,NA,0,18,NA,9,7,NA,47,7,10,NA,0,NA,0,0,10,9,NA,47,NA,45,0,NA,NA,23,16,NA,NA,NA,9,7,0,NA,NA,10,0,38,0,5,NA,11,NA,NA,16,0,0,0,NA,15,0,9,NA,12,48,8,0,23,NA,15,NA,NA,NA,NA,9,NA,NA,0
US-MO,2011-12-01,NA,NA,6,8,NA,NA,20,NA,11,0,0,0,0,0,0,NA,NA,17,0,27,NA,0,0,NA,18,7,NA,48,10,10,NA,15,NA,0,8,10,14,NA,44,NA,50,8,NA,NA,20,16,NA,NA,NA,13,0,0,NA,NA,0,24,30,4,5,NA,11,NA,NA,0,0,16,0,NA,14,0,21,NA,11,52,7,0,15,NA,27,NA,NA,NA,NA,23,NA,NA,0
US-MO,2012-01-01,NA,NA,5,19,NA,NA,12,NA,26,0,0,14,17,4,0,NA,NA,6,0,0,NA,0,21,NA,8,7,NA,55,7,9,NA,0,NA,0,10,9,6,NA,57,NA,56,10,NA,NA,20,19,NA,NA,NA,20,11,0,NA,NA,0,0,41,6,0,NA,16,NA,NA,0,0,0,0,NA,13,10,17,NA,11,52,7,10,25,NA,0,NA,NA,NA,NA,8,NA,NA,0
US-MO,2012-02-01,NA,NA,0,17,NA,NA,9,NA,0,8,0,0,0,4,0,NA,NA,6,0,15,NA,0,9,NA,8,18,NA,60,6,8,NA,19,NA,0,11,16,17,NA,59,NA,59,8,NA,NA,18,19,NA,NA,NA,7,6,0,NA,NA,0,0,46,2,4,NA,19,NA,NA,13,0,0,0,NA,12,18,11,NA,10,52,9,0,24,NA,0,NA,NA,NA,NA,8,NA,NA,0
US-MO,2012-03-01,NA,NA,5,25,NA,NA,24,NA,9,8,0,0,0,8,0,NA,NA,11,0,15,NA,10,9,NA,0,12,NA,60,14,8,NA,0,NA,0,6,8,24,NA,47,NA,54,12,NA,NA,28,21,NA,NA,NA,7,9,0,NA,NA,8,20,51,5,4,NA,19,NA,NA,0,0,26,0,NA,23,18,26,NA,18,60,9,9,26,NA,9,NA,NA,NA,NA,9,NA,NA,9
US-MO,2012-04-01,NA,NA,7,18,NA,NA,29,NA,9,8,0,8,15,8,0,NA,NA,30,0,15,NA,10,9,NA,15,6,NA,55,20,8,NA,21,NA,0,13,8,22,NA,51,NA,52,16,NA,NA,54,52,NA,NA,NA,9,12,21,NA,NA,11,0,53,11,0,NA,10,NA,NA,25,9,25,0,NA,12,27,20,NA,34,66,13,9,27,NA,26,NA,NA,NA,NA,6,NA,NA,18
US-MO,2012-05-01,NA,NA,23,27,NA,NA,35,NA,15,71,6,16,15,20,0,NA,NA,46,0,22,NA,19,9,NA,0,18,NA,55,36,0,NA,25,NA,12,28,21,38,NA,56,NA,57,43,NA,NA,73,68,NA,NA,NA,33,17,0,NA,NA,16,39,72,41,17,NA,13,NA,NA,12,18,21,8,NA,11,13,30,NA,52,60,25,18,35,NA,26,NA,NA,NA,NA,11,NA,NA,18
US-MO,2012-06-01,NA,NA,47,40,NA,NA,28,NA,9,48,19,8,15,18,0,NA,NA,22,15,25,NA,64,9,NA,7,24,NA,52,78,41,NA,41,NA,0,28,19,24,NA,75,NA,55,51,NA,NA,64,60,NA,NA,NA,61,37,29,NA,NA,24,19,64,46,26,NA,21,NA,NA,25,18,59,20,NA,12,9,25,NA,44,62,21,22,32,NA,38,NA,NA,NA,NA,19,NA,NA,50
US-MO,2012-07-01,NA,NA,22,64,NA,NA,28,NA,43,18,10,19,0,12,0,NA,NA,6,0,37,NA,59,11,NA,9,27,NA,40,75,28,NA,38,NA,0,65,19,34,NA,50,NA,58,62,NA,NA,36,33,NA,NA,NA,63,31,25,NA,NA,9,23,58,60,30,NA,23,NA,NA,19,45,74,28,NA,13,10,23,NA,27,56,18,31,24,NA,82,NA,NA,NA,NA,28,NA,NA,43
US-MO,2012-08-01,NA,NA,24,31,NA,NA,39,NA,12,13,0,14,13,15,14,NA,NA,21,13,9,NA,8,0,NA,12,15,NA,50,41,10,NA,21,NA,0,18,9,22,NA,57,NA,62,14,NA,NA,34,29,NA,NA,NA,42,16,24,NA,NA,7,16,45,17,6,NA,11,NA,NA,14,8,36,7,NA,10,11,13,NA,18,61,16,7,26,NA,42,NA,NA,NA,NA,17,NA,NA,26
US-MO,2012-09-01,NA,NA,6,36,NA,NA,31,NA,18,7,0,13,0,6,7,NA,NA,16,0,0,NA,8,8,NA,9,29,NA,53,17,13,NA,20,NA,10,8,0,19,NA,47,NA,56,13,NA,NA,32,28,NA,NA,NA,15,13,0,NA,NA,7,0,48,4,3,NA,5,NA,NA,0,0,10,0,NA,14,15,12,NA,18,60,9,0,23,NA,19,NA,NA,NA,NA,7,NA,NA,15
US-MO,2012-10-01,NA,NA,7,16,NA,NA,23,NA,7,0,3,6,0,8,0,NA,NA,17,0,6,NA,0,0,NA,6,7,NA,68,5,6,NA,19,NA,0,8,6,13,NA,48,NA,68,9,NA,NA,23,19,NA,NA,NA,6,4,0,NA,NA,6,0,48,2,3,NA,9,NA,NA,0,0,0,0,NA,9,0,12,NA,17,60,9,0,23,NA,7,NA,NA,NA,NA,9,NA,NA,26
US-MO,2012-11-01,NA,NA,4,10,NA,NA,10,NA,7,0,0,0,0,3,0,NA,NA,9,0,6,NA,0,8,NA,9,5,NA,60,5,13,NA,0,NA,0,7,7,7,NA,50,NA,55,5,NA,NA,22,22,NA,NA,NA,9,5,0,NA,NA,6,0,41,2,3,NA,5,NA,NA,0,0,0,0,NA,0,7,14,NA,14,63,9,0,21,NA,7,NA,NA,NA,NA,7,NA,NA,0
US-MO,2012-12-01,NA,NA,4,8,NA,NA,13,NA,16,7,0,7,0,4,0,NA,NA,19,0,6,NA,0,8,NA,7,0,NA,65,4,0,NA,11,NA,0,9,0,21,NA,58,NA,53,5,NA,NA,16,13,NA,NA,NA,6,0,0,NA,NA,0,0,42,2,4,NA,25,NA,NA,11,0,0,0,NA,10,8,20,NA,10,59,4,0,25,NA,16,NA,NA,NA,NA,4,NA,NA,5
US-MO,2013-01-01,NA,NA,0,14,NA,NA,11,NA,8,7,0,10,0,12,0,NA,NA,14,0,12,NA,0,16,NA,6,15,NA,67,5,7,NA,10,NA,0,11,7,17,NA,54,NA,60,18,NA,NA,18,16,NA,NA,NA,6,5,0,NA,NA,13,0,42,2,4,NA,24,NA,NA,0,0,0,0,NA,10,23,13,NA,9,60,8,7,18,NA,15,NA,NA,NA,NA,6,NA,NA,0
US-MO,2013-02-01,NA,NA,5,13,NA,NA,25,NA,8,7,4,0,0,3,7,NA,NA,0,0,6,NA,0,16,NA,0,7,NA,59,5,10,NA,21,NA,0,5,7,23,NA,52,NA,63,5,NA,NA,14,13,NA,NA,NA,12,5,0,NA,NA,13,0,43,3,5,NA,13,NA,NA,0,0,0,0,NA,10,8,19,NA,9,66,14,0,20,NA,11,NA,NA,NA,NA,9,NA,NA,0
US-MO,2013-03-01,NA,NA,5,20,NA,NA,32,NA,14,6,3,6,0,6,0,NA,NA,12,0,5,NA,0,14,NA,11,9,NA,57,13,0,NA,9,NA,0,7,12,12,NA,66,NA,61,23,NA,NA,21,23,NA,NA,NA,5,7,16,NA,NA,0,0,43,11,7,NA,17,NA,NA,0,0,0,0,NA,9,0,17,NA,11,64,8,0,23,NA,20,NA,NA,NA,NA,9,NA,NA,5
US-MO,2013-04-01,NA,NA,4,22,NA,NA,18,NA,11,6,3,14,11,7,0,NA,NA,34,11,17,NA,0,14,NA,6,15,NA,59,8,6,NA,14,NA,0,8,12,19,NA,72,NA,68,9,NA,NA,41,37,NA,NA,NA,5,9,16,NA,NA,6,0,46,10,6,NA,11,NA,NA,0,7,19,6,NA,13,13,19,NA,31,68,14,7,24,NA,10,NA,NA,NA,NA,11,NA,NA,9
US-MO,2013-05-01,NA,NA,14,19,NA,NA,11,NA,16,24,6,14,11,8,12,NA,NA,43,11,18,NA,11,7,NA,9,18,NA,53,28,6,NA,22,NA,9,15,12,28,NA,54,NA,57,15,NA,NA,82,81,NA,NA,NA,12,22,0,NA,NA,10,20,60,25,10,NA,7,NA,NA,9,13,32,12,NA,17,13,23,NA,61,62,12,7,25,NA,20,NA,NA,NA,NA,11,NA,NA,35
US-MO,2013-06-01,NA,NA,36,28,NA,NA,6,NA,10,93,17,19,25,8,7,NA,NA,95,18,18,NA,47,11,NA,6,14,NA,51,75,7,NA,23,NA,20,21,24,28,NA,65,NA,72,61,NA,NA,100,100,NA,NA,NA,36,23,17,NA,NA,15,16,70,39,15,NA,22,NA,NA,20,22,55,15,NA,19,15,22,NA,71,70,14,14,25,NA,26,NA,NA,NA,NA,16,NA,NA,45
US-MO,2013-07-01,NA,NA,50,25,NA,NA,7,NA,21,57,11,12,11,15,6,NA,NA,27,11,37,NA,34,0,NA,6,16,NA,49,76,24,NA,53,NA,0,40,18,32,NA,74,NA,68,52,NA,NA,58,59,NA,NA,NA,54,25,16,NA,NA,8,22,72,34,13,NA,14,NA,NA,25,27,48,20,NA,9,13,24,NA,45,66,19,18,33,NA,60,NA,NA,NA,NA,22,NA,NA,37
US-MO,2013-08-01,NA,NA,19,27,NA,NA,12,NA,17,14,3,8,15,6,12,NA,NA,24,11,11,NA,14,7,NA,13,17,NA,47,50,6,NA,24,NA,0,16,9,24,NA,58,NA,69,30,NA,NA,61,50,NA,NA,NA,22,18,16,NA,NA,12,0,58,19,10,NA,22,NA,NA,27,23,34,12,NA,25,10,24,NA,27,66,4,9,26,NA,39,NA,NA,NA,NA,8,NA,NA,25
US-MO,2013-09-01,NA,NA,5,24,NA,NA,11,NA,18,12,0,12,11,0,6,NA,NA,23,12,6,NA,7,7,NA,8,14,NA,50,26,12,NA,28,NA,0,7,12,14,NA,60,NA,75,11,NA,NA,40,38,NA,NA,NA,11,9,16,NA,NA,6,0,54,5,7,NA,9,NA,NA,9,7,10,0,NA,18,10,21,NA,23,63,13,7,26,NA,16,NA,NA,NA,NA,3,NA,NA,19
US-MO,2013-10-01,NA,NA,3,10,NA,NA,8,NA,13,6,0,6,0,3,6,NA,NA,14,0,8,NA,7,7,NA,11,4,NA,54,15,6,NA,22,NA,0,5,6,9,NA,50,NA,71,9,NA,NA,32,26,NA,NA,NA,8,6,0,NA,NA,6,14,53,2,3,NA,0,NA,NA,0,6,9,0,NA,17,10,29,NA,17,60,9,0,19,NA,19,NA,NA,NA,NA,10,NA,NA,20
US-MO,2013-11-01,NA,NA,4,11,NA,NA,10,NA,7,9,0,10,0,4,6,NA,NA,26,0,9,NA,7,7,NA,6,9,NA,56,6,6,NA,9,NA,0,7,6,11,NA,64,NA,60,14,NA,NA,33,27,NA,NA,NA,5,9,0,NA,NA,6,0,46,2,0,NA,11,NA,NA,9,0,0,0,NA,9,27,21,NA,13,63,10,0,18,NA,20,NA,NA,NA,NA,3,NA,NA,0
US-MO,2013-12-01,NA,NA,3,8,NA,NA,7,NA,0,0,0,6,0,0,0,NA,NA,4,11,8,NA,0,0,NA,11,13,NA,61,12,18,NA,9,NA,9,5,0,11,NA,58,NA,54,4,NA,NA,23,20,NA,NA,NA,10,4,0,NA,NA,6,0,46,0,3,NA,0,NA,NA,0,7,9,0,NA,8,13,16,NA,12,60,6,0,14,NA,0,NA,NA,NA,NA,7,NA,NA,5
US-MO,2014-01-01,NA,NA,3,16,NA,NA,14,NA,7,6,0,6,0,4,6,NA,NA,10,11,9,NA,0,0,NA,0,8,NA,65,8,0,NA,0,NA,0,14,6,18,NA,60,NA,72,4,NA,NA,17,17,NA,NA,NA,13,8,15,NA,NA,0,0,51,4,3,NA,12,NA,NA,0,0,0,6,NA,0,6,16,NA,10,65,6,0,47,NA,13,NA,NA,NA,NA,11,NA,NA,0
US-MO,2014-02-01,NA,NA,7,17,NA,NA,11,NA,7,6,0,6,0,3,6,NA,NA,6,0,22,NA,0,7,NA,0,9,NA,62,10,6,NA,0,NA,0,12,6,5,NA,58,NA,70,15,NA,NA,20,16,NA,NA,NA,7,4,0,NA,NA,0,15,50,5,4,NA,19,NA,NA,0,0,0,0,NA,0,13,22,NA,9,71,6,0,17,NA,7,NA,NA,NA,NA,7,NA,NA,0
