geo,date,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
US-MD,2007-08-01,NA,NA,0,43,NA,NA,NA,55,0,0,NA,0,16,NA,0,14,NA,45,0,0,48,38,NA,NA,25,NA,NA,NA,23,NA,NA,37,NA,NA,0,22,NA,NA,0,NA,8,NA,NA,41,22,75,72,NA,NA,26,NA,58,NA,NA,NA,0,NA,43,26,44,NA,NA,0,16,NA,NA,0,0,NA,38,NA,24,42,0,26,28,NA,NA,15,NA
US-MD,2007-09-01,NA,NA,0,29,NA,NA,NA,37,0,0,NA,0,64,NA,0,28,NA,0,20,0,32,0,NA,NA,23,NA,NA,NA,23,NA,NA,43,NA,NA,24,0,NA,NA,86,NA,15,NA,NA,35,47,53,43,NA,NA,0,NA,14,NA,NA,NA,0,NA,37,0,22,NA,NA,0,0,NA,NA,28,39,NA,0,NA,16,36,15,28,14,NA,NA,0,NA
US-MD,2007-10-01,NA,NA,0,26,NA,NA,NA,33,0,25,NA,0,48,NA,0,19,NA,0,18,0,0,0,NA,NA,11,NA,NA,NA,0,NA,NA,47,NA,NA,65,0,NA,NA,0,NA,0,NA,NA,34,35,42,33,NA,NA,18,NA,13,NA,NA,NA,25,NA,33,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,21,37,0,27,31,NA,NA,14,NA
US-MD,2007-11-01,NA,NA,0,0,NA,NA,NA,0,0,0,NA,0,30,NA,37,13,NA,0,0,0,0,0,NA,NA,29,NA,NA,NA,0,NA,NA,49,NA,NA,0,10,NA,NA,0,NA,7,NA,NA,37,28,37,32,NA,NA,0,NA,27,NA,NA,NA,26,NA,33,0,0,NA,NA,12,0,NA,NA,0,0,NA,0,NA,32,33,0,26,21,NA,NA,0,NA
US-MD,2007-12-01,NA,NA,0,28,NA,NA,NA,35,0,26,NA,0,39,NA,0,14,NA,0,19,0,0,0,NA,NA,9,NA,NA,NA,0,NA,NA,45,NA,NA,0,0,NA,NA,0,NA,7,NA,NA,39,31,16,17,NA,NA,19,NA,14,NA,NA,NA,0,NA,34,0,21,NA,NA,0,0,NA,NA,0,0,NA,0,NA,18,26,14,27,27,NA,NA,0,NA
US-MD,2008-01-01,NA,NA,0,25,NA,NA,NA,0,0,48,NA,12,46,NA,0,12,NA,0,17,0,0,0,NA,NA,0,NA,NA,NA,0,NA,NA,52,NA,NA,21,10,NA,NA,0,NA,7,NA,NA,35,35,23,18,NA,NA,34,NA,19,NA,NA,NA,24,NA,34,22,28,NA,NA,11,13,NA,NA,24,34,NA,0,NA,20,31,0,27,20,NA,NA,13,NA
US-MD,2008-02-01,NA,NA,0,25,NA,NA,NA,0,0,0,NA,0,14,NA,0,0,NA,0,0,0,0,0,NA,NA,8,NA,NA,NA,20,NA,NA,67,NA,NA,21,10,NA,NA,0,NA,7,NA,NA,35,47,22,25,NA,NA,17,NA,0,NA,NA,NA,0,NA,37,0,0,NA,NA,0,14,NA,NA,0,0,NA,0,NA,10,40,0,24,12,NA,NA,13,NA
US-MD,2008-03-01,NA,NA,0,25,NA,NA,NA,0,0,23,NA,12,34,NA,34,0,NA,0,17,0,0,0,NA,NA,8,NA,NA,NA,20,NA,NA,46,NA,NA,0,0,NA,NA,73,NA,7,NA,NA,35,44,27,23,NA,NA,42,NA,43,NA,NA,NA,24,NA,35,0,19,NA,NA,16,14,NA,NA,24,0,NA,0,NA,19,44,13,20,18,NA,NA,0,NA
US-MD,2008-04-01,NA,NA,18,24,NA,NA,NA,31,0,23,NA,0,18,NA,0,12,NA,0,17,0,0,32,NA,NA,31,NA,NA,NA,39,NA,NA,51,NA,NA,20,9,NA,NA,0,NA,19,NA,NA,36,32,36,29,NA,NA,22,NA,12,NA,NA,NA,0,NA,42,0,54,NA,NA,0,0,NA,NA,24,0,NA,0,NA,31,30,37,32,11,NA,NA,13,NA
US-MD,2008-05-01,NA,NA,0,25,NA,NA,NA,0,30,23,NA,0,32,NA,68,12,NA,0,0,0,27,0,NA,NA,43,NA,NA,NA,46,NA,NA,46,NA,NA,21,19,NA,NA,74,NA,16,NA,NA,32,50,60,52,NA,NA,39,NA,25,NA,NA,NA,24,NA,47,22,62,NA,NA,16,14,NA,NA,0,0,NA,0,NA,61,28,0,38,20,NA,NA,13,NA
US-MD,2008-06-01,NA,NA,20,27,NA,NA,NA,51,33,25,NA,0,15,NA,0,26,NA,0,0,0,59,36,NA,NA,49,NA,NA,NA,32,NA,NA,44,NA,NA,22,0,NA,NA,0,NA,54,NA,NA,40,44,85,79,NA,NA,67,NA,87,NA,NA,NA,26,NA,59,24,41,NA,NA,71,59,NA,NA,52,73,NA,35,NA,43,32,14,44,17,NA,NA,14,NA
US-MD,2008-07-01,NA,NA,0,52,NA,NA,NA,100,32,50,NA,13,34,NA,0,19,NA,0,36,58,48,52,NA,NA,31,NA,NA,NA,63,NA,NA,48,NA,NA,0,15,NA,NA,0,NA,39,NA,NA,47,35,69,61,NA,NA,36,NA,66,NA,NA,NA,26,NA,52,23,53,NA,NA,35,29,NA,NA,52,0,NA,35,NA,42,30,18,27,25,NA,NA,18,NA
US-MD,2008-08-01,NA,NA,41,54,NA,NA,NA,34,0,26,NA,0,30,NA,37,13,NA,0,0,0,44,0,NA,NA,20,NA,NA,NA,0,NA,NA,43,NA,NA,0,10,NA,NA,0,NA,33,NA,NA,43,74,53,45,NA,NA,24,NA,54,NA,NA,NA,0,NA,42,0,20,NA,NA,12,15,NA,NA,27,0,NA,0,NA,31,49,28,32,19,NA,NA,21,NA
US-MD,2008-09-01,NA,NA,0,49,NA,NA,NA,31,0,35,NA,0,34,NA,34,0,NA,0,0,0,0,0,NA,NA,19,NA,NA,NA,0,NA,NA,42,NA,NA,0,9,NA,NA,0,NA,7,NA,NA,30,53,41,27,NA,NA,33,NA,0,NA,NA,NA,24,NA,54,44,18,NA,NA,16,0,NA,NA,0,0,NA,97,NA,19,35,13,16,16,NA,NA,13,NA
US-MD,2008-10-01,NA,NA,0,22,NA,NA,NA,29,0,32,NA,0,34,NA,0,11,NA,71,15,0,0,0,NA,NA,15,NA,NA,NA,0,NA,NA,44,NA,NA,0,9,NA,NA,67,NA,6,NA,NA,43,52,46,42,NA,NA,31,NA,0,NA,NA,NA,22,NA,37,0,17,NA,NA,10,0,NA,NA,0,0,NA,30,NA,20,40,12,37,21,NA,NA,12,NA
US-MD,2008-11-01,NA,NA,0,25,NA,NA,NA,32,0,48,NA,0,43,NA,0,12,NA,40,0,0,0,0,NA,NA,16,NA,NA,NA,0,NA,NA,44,NA,NA,21,0,NA,NA,0,NA,0,NA,NA,48,47,41,30,NA,NA,17,NA,0,NA,NA,NA,25,NA,30,0,19,NA,NA,0,0,NA,NA,25,0,NA,0,NA,27,34,13,39,0,NA,NA,0,NA
US-MD,2008-12-01,NA,NA,0,24,NA,NA,NA,31,0,23,NA,0,23,NA,0,12,NA,0,17,0,0,0,NA,NA,11,NA,NA,NA,19,NA,NA,51,NA,NA,20,0,NA,NA,0,NA,6,NA,NA,24,27,31,24,NA,NA,33,NA,12,NA,NA,NA,0,NA,37,22,28,NA,NA,22,0,NA,NA,0,33,NA,32,NA,21,39,19,25,23,NA,NA,0,NA
US-MD,2009-01-01,NA,NA,0,23,NA,NA,NA,0,0,0,NA,0,33,NA,0,0,NA,0,0,0,0,0,NA,NA,15,NA,NA,NA,19,NA,NA,53,NA,NA,0,0,NA,NA,0,NA,6,NA,NA,50,42,28,17,NA,NA,21,NA,12,NA,NA,NA,23,NA,32,21,0,NA,NA,10,0,NA,NA,23,0,NA,0,NA,12,34,12,29,17,NA,NA,0,NA
US-MD,2009-02-01,NA,NA,0,24,NA,NA,NA,0,0,23,NA,0,32,NA,0,12,NA,38,0,0,0,0,NA,NA,13,NA,NA,NA,20,NA,NA,61,NA,NA,0,0,NA,NA,0,NA,7,NA,NA,44,42,23,26,NA,NA,17,NA,12,NA,NA,NA,24,NA,38,0,0,NA,NA,0,0,NA,NA,24,0,NA,65,NA,21,44,0,22,12,NA,NA,13,NA
US-MD,2009-03-01,NA,NA,0,22,NA,NA,NA,56,0,0,NA,11,37,NA,30,11,NA,0,15,0,0,0,NA,NA,14,NA,NA,NA,44,NA,NA,57,NA,NA,18,8,NA,NA,0,NA,6,NA,NA,44,38,40,32,NA,NA,15,NA,17,NA,NA,NA,43,NA,41,20,17,NA,NA,15,24,NA,NA,22,0,NA,29,NA,23,63,11,18,18,NA,NA,0,NA
US-MD,2009-04-01,NA,NA,17,45,NA,NA,NA,29,0,64,NA,17,42,NA,0,22,NA,0,16,50,0,0,NA,NA,20,NA,NA,NA,24,NA,NA,44,NA,NA,0,13,NA,NA,0,NA,21,NA,NA,32,36,53,56,NA,NA,26,NA,0,NA,NA,NA,0,NA,44,0,17,NA,NA,10,0,NA,NA,0,0,NA,60,NA,35,59,12,15,27,NA,NA,12,NA
US-MD,2009-05-01,NA,NA,17,46,NA,NA,NA,29,0,33,NA,11,34,NA,32,11,NA,0,16,51,51,46,NA,NA,35,NA,NA,NA,25,NA,NA,57,NA,NA,0,18,NA,NA,0,NA,43,NA,NA,32,43,76,74,NA,NA,21,NA,12,NA,NA,NA,34,NA,49,0,52,NA,NA,41,19,NA,NA,23,31,NA,30,NA,57,54,12,22,11,NA,NA,12,NA
US-MD,2009-06-01,NA,NA,18,47,NA,NA,NA,60,29,67,NA,27,46,NA,0,23,NA,74,0,0,39,52,NA,NA,80,NA,NA,NA,19,NA,NA,52,NA,NA,20,9,NA,NA,0,NA,57,NA,NA,59,44,100,95,NA,NA,48,NA,30,NA,NA,NA,46,NA,66,21,36,NA,NA,58,58,NA,NA,23,32,NA,31,NA,65,49,16,30,34,NA,NA,25,NA
US-MD,2009-07-01,NA,NA,18,48,NA,NA,NA,61,29,46,NA,12,58,NA,0,0,NA,0,0,53,26,32,NA,NA,36,NA,NA,NA,45,NA,NA,47,NA,NA,0,23,NA,NA,0,NA,42,NA,NA,60,52,94,99,NA,NA,38,NA,30,NA,NA,NA,0,NA,65,0,30,NA,NA,42,13,NA,NA,24,0,NA,64,NA,42,45,12,34,15,NA,NA,25,NA
US-MD,2009-08-01,NA,NA,18,73,NA,NA,NA,0,0,23,NA,12,68,NA,0,12,NA,39,17,54,27,32,NA,NA,27,NA,NA,NA,20,NA,NA,46,NA,NA,41,14,NA,NA,0,NA,23,NA,NA,47,42,69,59,NA,NA,42,NA,25,NA,NA,NA,24,NA,62,22,28,NA,NA,11,27,NA,NA,24,33,NA,0,NA,25,45,13,31,12,NA,NA,0,NA
US-MD,2009-09-01,NA,NA,17,23,NA,NA,NA,29,0,33,NA,0,21,NA,32,0,NA,0,31,0,0,0,NA,NA,25,NA,NA,NA,37,NA,NA,59,NA,NA,19,9,NA,NA,68,NA,12,NA,NA,46,52,60,56,NA,NA,16,NA,12,NA,NA,NA,0,NA,41,40,17,NA,NA,15,25,NA,NA,23,0,NA,0,NA,25,36,24,17,22,NA,NA,0,NA
US-MD,2009-10-01,NA,NA,0,33,NA,NA,NA,0,0,0,NA,0,25,NA,30,21,NA,35,15,0,0,0,NA,NA,26,NA,NA,NA,17,NA,NA,71,NA,NA,18,8,NA,NA,0,NA,0,NA,NA,37,61,40,40,NA,NA,30,NA,11,NA,NA,NA,21,NA,46,0,17,NA,NA,0,0,NA,NA,0,0,NA,29,NA,24,51,0,18,10,NA,NA,12,NA
US-MD,2009-11-01,NA,NA,0,46,NA,NA,NA,0,0,21,NA,0,26,NA,0,0,NA,0,16,0,25,0,NA,NA,20,NA,NA,NA,0,NA,NA,51,NA,NA,0,9,NA,NA,0,NA,0,NA,NA,37,36,50,44,NA,NA,23,NA,0,NA,NA,NA,22,NA,38,0,0,NA,NA,0,0,NA,NA,22,31,NA,61,NA,38,54,0,27,11,NA,NA,12,NA
US-MD,2009-12-01,NA,NA,0,56,NA,NA,NA,28,0,0,NA,0,33,NA,31,11,NA,35,30,0,0,0,NA,NA,14,NA,NA,NA,18,NA,NA,38,NA,NA,0,0,NA,NA,67,NA,6,NA,NA,38,41,25,28,NA,NA,30,NA,0,NA,NA,NA,22,NA,36,20,17,NA,NA,15,12,NA,NA,22,30,NA,59,NA,31,47,11,16,27,NA,NA,0,NA
US-MD,2010-01-01,NA,NA,0,32,NA,NA,NA,0,26,0,NA,0,24,NA,0,0,NA,0,14,0,0,0,NA,NA,0,NA,NA,NA,17,NA,NA,56,NA,NA,18,0,NA,NA,0,NA,6,NA,NA,25,52,25,17,NA,NA,19,NA,21,NA,NA,NA,0,NA,37,0,21,NA,NA,9,12,NA,NA,0,0,NA,0,NA,22,41,0,31,20,NA,NA,11,NA
US-MD,2010-02-01,NA,NA,0,0,NA,NA,NA,0,0,0,NA,0,25,NA,31,22,NA,0,0,0,0,0,NA,NA,7,NA,NA,NA,18,NA,NA,55,NA,NA,19,8,NA,NA,0,NA,9,NA,NA,55,43,20,23,NA,NA,15,NA,11,NA,NA,NA,22,NA,38,0,33,NA,NA,29,0,NA,NA,22,0,NA,29,NA,16,46,11,36,11,NA,NA,12,NA
US-MD,2010-03-01,NA,NA,15,0,NA,NA,NA,50,0,56,NA,0,33,NA,27,15,NA,0,14,0,0,0,NA,NA,13,NA,NA,NA,24,NA,NA,52,NA,NA,17,15,NA,NA,58,NA,5,NA,NA,30,53,30,27,NA,NA,27,NA,10,NA,NA,NA,19,NA,49,0,15,NA,NA,9,22,NA,NA,19,27,NA,26,NA,30,50,10,23,29,NA,NA,10,NA
US-MD,2010-04-01,NA,NA,0,21,NA,NA,NA,0,0,0,NA,20,31,NA,29,10,NA,33,15,0,23,27,NA,NA,50,NA,NA,NA,0,NA,NA,57,NA,NA,0,16,NA,NA,0,NA,14,NA,NA,44,65,51,53,NA,NA,43,NA,21,NA,NA,NA,0,NA,41,0,26,NA,NA,18,23,NA,NA,0,0,NA,28,NA,41,59,11,20,25,NA,NA,0,NA
US-MD,2010-05-01,NA,NA,16,22,NA,NA,NA,69,26,21,NA,11,18,NA,0,11,NA,0,0,72,24,58,NA,NA,31,NA,NA,NA,18,NA,NA,56,NA,NA,27,13,NA,NA,0,NA,41,NA,NA,26,49,58,62,NA,NA,59,NA,38,NA,NA,NA,43,NA,62,0,44,NA,NA,34,42,NA,NA,43,30,NA,29,NA,49,60,17,32,14,NA,NA,11,NA
US-MD,2010-06-01,NA,NA,29,38,NA,NA,NA,29,0,0,NA,22,19,NA,47,0,NA,35,16,50,58,50,NA,NA,35,NA,NA,NA,37,NA,NA,47,NA,NA,0,39,NA,NA,0,NA,85,NA,NA,57,57,73,69,NA,NA,62,NA,34,NA,NA,NA,22,NA,70,20,57,NA,NA,40,62,NA,NA,37,0,NA,45,NA,65,51,27,40,33,NA,NA,12,NA
US-MD,2010-07-01,NA,NA,33,81,NA,NA,NA,56,27,42,NA,44,25,NA,0,11,NA,69,15,49,41,59,NA,NA,17,NA,NA,NA,54,NA,NA,51,NA,NA,19,30,NA,NA,0,NA,48,NA,NA,40,55,67,57,NA,NA,86,NA,39,NA,NA,NA,22,NA,70,0,56,NA,NA,39,79,NA,NA,36,0,NA,59,NA,30,56,11,26,11,NA,NA,0,NA
US-MD,2010-08-01,NA,NA,24,32,NA,NA,NA,54,0,30,NA,11,20,NA,29,0,NA,34,22,0,59,43,NA,NA,30,NA,NA,NA,0,NA,NA,47,NA,NA,18,16,NA,NA,0,NA,37,NA,NA,30,67,50,47,NA,NA,29,NA,16,NA,NA,NA,31,NA,59,0,32,NA,NA,52,23,NA,NA,42,0,NA,0,NA,33,57,27,25,24,NA,NA,22,NA
US-MD,2010-09-01,NA,NA,15,41,NA,NA,NA,0,0,38,NA,10,11,NA,28,10,NA,0,0,0,0,0,NA,NA,13,NA,NA,NA,16,NA,NA,51,NA,NA,17,0,NA,NA,0,NA,5,NA,NA,45,47,43,39,NA,NA,21,NA,10,NA,NA,NA,30,NA,46,18,15,NA,NA,27,0,NA,NA,20,27,NA,0,NA,26,64,0,23,15,NA,NA,0,NA
US-MD,2010-10-01,NA,NA,0,29,NA,NA,NA,0,0,0,NA,0,33,NA,27,10,NA,31,27,0,0,0,NA,NA,15,NA,NA,NA,16,NA,NA,51,NA,NA,0,15,NA,NA,58,NA,11,NA,NA,35,48,45,37,NA,NA,13,NA,0,NA,NA,NA,0,NA,46,0,15,NA,NA,17,11,NA,NA,0,0,NA,52,NA,27,54,20,15,14,NA,NA,10,NA
US-MD,2010-11-01,NA,NA,0,40,NA,NA,NA,51,0,38,NA,0,34,NA,28,10,NA,0,14,0,0,0,NA,NA,17,NA,NA,NA,16,NA,NA,65,NA,NA,0,8,NA,NA,0,NA,5,NA,NA,48,54,45,36,NA,NA,14,NA,10,NA,NA,NA,0,NA,43,0,15,NA,NA,13,0,NA,NA,0,0,NA,40,NA,33,55,0,16,9,NA,NA,11,NA
US-MD,2010-12-01,NA,NA,0,20,NA,NA,NA,25,0,0,NA,0,22,NA,28,10,NA,0,14,0,0,0,NA,NA,10,NA,NA,NA,0,NA,NA,47,NA,NA,17,0,NA,NA,0,NA,5,NA,NA,52,55,30,29,NA,NA,0,NA,10,NA,NA,NA,20,NA,38,0,0,NA,NA,0,0,NA,NA,20,0,NA,40,NA,20,53,0,30,10,NA,NA,11,NA
US-MD,2011-01-01,NA,NA,0,17,NA,NA,NA,0,0,28,NA,5,25,NA,0,7,NA,16,10,0,0,0,NA,NA,8,NA,NA,NA,19,NA,NA,62,NA,NA,0,4,NA,NA,0,NA,11,NA,NA,38,54,32,18,NA,NA,9,NA,0,NA,NA,NA,10,NA,43,0,7,NA,NA,11,14,NA,NA,10,27,NA,13,NA,22,55,0,17,16,NA,NA,8,NA
US-MD,2011-02-01,NA,NA,8,21,NA,NA,NA,0,0,15,NA,0,18,NA,0,5,NA,0,7,0,0,0,NA,NA,9,NA,NA,NA,20,NA,NA,72,NA,NA,0,6,NA,NA,0,NA,10,NA,NA,29,49,26,21,NA,NA,22,NA,0,NA,NA,NA,10,NA,42,10,19,NA,NA,16,6,NA,NA,32,14,NA,28,NA,19,57,5,19,10,NA,NA,6,NA
US-MD,2011-03-01,NA,NA,0,12,NA,NA,NA,24,0,18,NA,0,13,NA,17,5,NA,0,6,0,0,0,NA,NA,10,NA,NA,NA,11,NA,NA,64,NA,NA,0,4,NA,NA,28,NA,15,NA,NA,40,54,37,30,NA,NA,21,NA,12,NA,NA,NA,46,NA,45,0,18,NA,NA,10,18,NA,NA,9,25,NA,31,NA,25,49,7,19,9,NA,NA,7,NA
US-MD,2011-04-01,NA,NA,10,24,NA,NA,NA,19,0,0,NA,5,19,NA,14,7,NA,32,7,22,11,0,NA,NA,22,NA,NA,NA,22,NA,NA,57,NA,NA,8,4,NA,NA,0,NA,11,NA,NA,54,56,36,40,NA,NA,28,NA,10,NA,NA,NA,10,NA,48,0,15,NA,NA,22,14,NA,NA,0,0,NA,54,NA,37,63,5,28,17,NA,NA,16,NA
US-MD,2011-05-01,NA,NA,27,23,NA,NA,NA,13,12,19,NA,16,24,NA,23,10,NA,16,14,22,18,26,NA,NA,43,NA,NA,NA,13,NA,NA,51,NA,NA,8,19,NA,NA,30,NA,51,NA,NA,53,55,63,61,NA,NA,36,NA,30,NA,NA,NA,23,NA,60,22,48,NA,NA,33,14,NA,NA,26,18,NA,53,NA,62,52,8,29,14,NA,NA,12,NA
US-MD,2011-06-01,NA,NA,26,34,NA,NA,NA,20,12,24,NA,17,30,NA,23,5,NA,16,12,34,52,45,NA,NA,54,NA,NA,NA,16,NA,NA,54,NA,NA,13,39,NA,NA,46,NA,91,NA,NA,44,56,87,82,NA,NA,83,NA,52,NA,NA,NA,45,NA,73,32,87,NA,NA,84,64,NA,NA,50,0,NA,20,NA,54,64,11,91,23,NA,NA,20,NA
US-MD,2011-07-01,NA,NA,13,31,NA,NA,NA,0,19,19,NA,5,40,NA,14,8,NA,16,18,23,26,18,NA,NA,31,NA,NA,NA,19,NA,NA,51,NA,NA,9,35,NA,NA,30,NA,54,NA,NA,56,68,63,72,NA,NA,58,NA,72,NA,NA,NA,10,NA,75,9,64,NA,NA,50,34,NA,NA,30,14,NA,0,NA,39,67,18,34,31,NA,NA,14,NA
US-MD,2011-08-01,NA,NA,16,19,NA,NA,NA,12,0,13,NA,9,17,NA,13,5,NA,22,6,21,21,12,NA,NA,15,NA,NA,NA,13,NA,NA,47,NA,NA,8,7,NA,NA,0,NA,16,NA,NA,49,53,56,58,NA,NA,23,NA,28,NA,NA,NA,21,NA,65,8,31,NA,NA,29,18,NA,NA,18,13,NA,0,NA,31,59,16,26,25,NA,NA,10,NA
US-MD,2011-09-01,NA,NA,0,22,NA,NA,NA,12,23,18,NA,0,36,NA,13,6,NA,0,6,0,0,0,NA,NA,22,NA,NA,NA,11,NA,NA,52,NA,NA,15,9,NA,NA,27,NA,6,NA,NA,43,50,50,49,NA,NA,13,NA,5,NA,NA,NA,15,NA,61,8,16,NA,NA,16,5,NA,NA,12,19,NA,25,NA,30,57,7,19,13,NA,NA,8,NA
US-MD,2011-10-01,NA,NA,0,29,NA,NA,NA,11,0,17,NA,0,47,NA,12,6,NA,14,0,0,0,0,NA,NA,24,NA,NA,NA,14,NA,NA,54,NA,NA,7,7,NA,NA,26,NA,3,NA,NA,38,56,49,40,NA,NA,15,NA,4,NA,NA,NA,14,NA,50,16,13,NA,NA,4,5,NA,NA,9,12,NA,17,NA,29,60,9,17,10,NA,NA,6,NA
US-MD,2011-11-01,NA,NA,0,32,NA,NA,NA,27,0,8,NA,4,37,NA,18,13,NA,13,6,0,0,0,NA,NA,25,NA,NA,NA,17,NA,NA,56,NA,NA,22,7,NA,NA,25,NA,7,NA,NA,42,53,38,35,NA,NA,23,NA,0,NA,NA,NA,11,NA,48,8,13,NA,NA,9,5,NA,NA,0,23,NA,17,NA,38,61,0,25,10,NA,NA,5,NA
US-MD,2011-12-01,NA,NA,0,16,NA,NA,NA,30,0,15,NA,0,30,NA,0,8,NA,0,5,0,0,0,NA,NA,12,NA,NA,NA,6,NA,NA,54,NA,NA,0,3,NA,NA,0,NA,9,NA,NA,38,50,31,32,NA,NA,7,NA,4,NA,NA,NA,8,NA,42,7,8,NA,NA,4,4,NA,NA,8,22,NA,53,NA,25,51,4,17,9,NA,NA,8,NA
US-MD,2012-01-01,NA,NA,11,20,NA,NA,NA,14,0,14,NA,0,15,NA,10,4,NA,0,8,17,0,0,NA,NA,13,NA,NA,NA,12,NA,NA,59,NA,NA,0,4,NA,NA,0,NA,4,NA,NA,40,53,23,24,NA,NA,14,NA,4,NA,NA,NA,15,NA,43,0,15,NA,NA,13,8,NA,NA,7,10,NA,45,NA,20,54,4,16,18,NA,NA,8,NA
US-MD,2012-02-01,NA,NA,6,27,NA,NA,NA,10,0,11,NA,0,9,NA,17,4,NA,0,6,0,0,0,NA,NA,12,NA,NA,NA,11,NA,NA,60,NA,NA,7,8,NA,NA,0,NA,10,NA,NA,39,63,35,33,NA,NA,18,NA,8,NA,NA,NA,11,NA,47,0,8,NA,NA,5,7,NA,NA,8,15,NA,21,NA,19,51,4,20,14,NA,NA,10,NA
US-MD,2012-03-01,NA,NA,0,37,NA,NA,NA,20,0,11,NA,4,20,NA,11,0,NA,0,11,0,0,0,NA,NA,14,NA,NA,NA,28,NA,NA,60,NA,NA,0,5,NA,NA,24,NA,11,NA,NA,54,78,39,30,NA,NA,11,NA,8,NA,NA,NA,16,NA,53,7,14,NA,NA,18,9,NA,NA,8,0,NA,21,NA,33,59,0,25,15,NA,NA,10,NA
US-MD,2012-04-01,NA,NA,6,39,NA,NA,NA,11,0,8,NA,4,17,NA,12,4,NA,13,10,0,9,0,NA,NA,22,NA,NA,NA,23,NA,NA,63,NA,NA,7,6,NA,NA,25,NA,11,NA,NA,52,72,53,54,NA,NA,19,NA,11,NA,NA,NA,8,NA,60,0,15,NA,NA,13,12,NA,NA,25,17,NA,45,NA,39,63,4,32,20,NA,NA,6,NA
US-MD,2012-05-01,NA,NA,12,27,NA,NA,NA,15,14,15,NA,9,48,NA,38,11,NA,18,7,26,49,38,NA,NA,53,NA,NA,NA,29,NA,NA,59,NA,NA,0,18,NA,NA,46,NA,46,NA,NA,53,74,69,78,NA,NA,43,NA,39,NA,NA,NA,23,NA,73,7,27,NA,NA,33,47,NA,NA,15,14,NA,21,NA,70,66,9,21,20,NA,NA,14,NA
US-MD,2012-06-01,NA,NA,20,32,NA,NA,NA,22,11,17,NA,20,29,NA,12,9,NA,27,6,29,57,46,NA,NA,47,NA,NA,NA,47,NA,NA,59,NA,NA,22,20,NA,NA,39,NA,82,NA,NA,48,57,83,86,NA,NA,51,NA,66,NA,NA,NA,20,NA,69,8,90,NA,NA,87,86,NA,NA,37,30,NA,52,NA,68,61,13,54,18,NA,NA,14,NA
US-MD,2012-07-01,NA,NA,19,28,NA,NA,NA,26,15,12,NA,10,25,NA,23,6,NA,19,11,31,30,26,NA,NA,18,NA,NA,NA,27,NA,NA,54,NA,NA,7,25,NA,NA,0,NA,49,NA,NA,56,73,62,67,NA,NA,70,NA,60,NA,NA,NA,22,NA,72,7,50,NA,NA,58,64,NA,NA,22,17,NA,22,NA,37,62,10,25,12,NA,NA,15,NA
US-MD,2012-08-01,NA,NA,6,34,NA,NA,NA,20,10,15,NA,4,37,NA,27,4,NA,12,8,26,20,28,NA,NA,21,NA,NA,NA,13,NA,NA,48,NA,NA,13,14,NA,NA,24,NA,30,NA,NA,70,65,57,55,NA,NA,32,NA,10,NA,NA,NA,15,NA,63,0,28,NA,NA,23,39,NA,NA,16,21,NA,37,NA,32,63,7,25,20,NA,NA,10,NA
US-MD,2012-09-01,NA,NA,0,13,NA,NA,NA,30,0,15,NA,4,33,NA,11,5,NA,13,6,0,9,11,NA,NA,12,NA,NA,NA,13,NA,NA,52,NA,NA,7,8,NA,NA,0,NA,13,NA,NA,50,69,45,49,NA,NA,9,NA,10,NA,NA,NA,12,NA,56,7,20,NA,NA,9,4,NA,NA,15,22,NA,26,NA,29,64,7,15,11,NA,NA,4,NA
US-MD,2012-10-01,NA,NA,0,27,NA,NA,NA,0,0,31,NA,0,20,NA,10,5,NA,12,8,0,0,0,NA,NA,14,NA,NA,NA,8,NA,NA,67,NA,NA,18,0,NA,NA,22,NA,10,NA,NA,58,57,36,38,NA,NA,7,NA,7,NA,NA,NA,7,NA,51,0,11,NA,NA,6,6,NA,NA,7,10,NA,24,NA,23,48,9,18,12,NA,NA,8,NA
US-MD,2012-11-01,NA,NA,5,23,NA,NA,NA,8,0,9,NA,3,13,NA,17,3,NA,0,7,0,7,0,NA,NA,11,NA,NA,NA,10,NA,NA,57,NA,NA,21,2,NA,NA,18,NA,6,NA,NA,50,51,32,32,NA,NA,11,NA,5,NA,NA,NA,12,NA,44,0,14,NA,NA,5,0,NA,NA,9,17,NA,20,NA,24,69,10,24,14,NA,NA,7,NA
