geo,date,geo1,bandshell,beach ct,beach in ct,beach in nj,beach in ny,bell's palsy,berry picking,black legged tick,black tick,blarney island,blueberry farm,blueberry hill farm,blueberry patch,blueberry picking,broomfield bay,buffalo state park,bullseye rash,cascade lake,chautauqua ny,college bedding,concert in park,concert in the park,coupons for water,deer tick,echo lake campground,facial paralysis,fever,free concert,free concerts,free outdoor concerts,freeze blueberries,fried squash,how to freeze blueberries,joint pain,knee pain,lake beaches,lake in nj,lake water park,lyme,lyme disease,market fest,memorial beach,movie in park,movies in park,movies in the park,mt adams,music in the park,music under the stars,nara park,ny beach,oak street beach,outdoor movies,outdoor water park,rash,raspberry cobbler,river tube,roseville water park,sackets,sand castle contest,soak city,sprinkler park,squash flowers,state park mi,summer sizzler,swollen joint,swollen joints,swollen knee,swollen knees,the blueberry patch,tick,tired,u pick berries,u pick blueberries,warner center park,water kingdom,water tubing,water west,watermelon soup,waterworld denver,wild water,wild water kingdom,wild water west,zucchini flower
US-NV,2015-12-01,NA,NA,5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,11,10,NA,9,NA,NA,74,2,7,NA,NA,NA,NA,21,30,3,NA,3,42,61,NA,NA,4,3,6,NA,6,NA,NA,4,NA,0,NA,62,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,12,NA,NA,13,55,NA,NA,NA,NA,6,10,NA,NA,3,NA,NA,NA
US-NV,2016-01-01,NA,NA,13,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,0,NA,8,NA,NA,76,3,6,NA,NA,NA,NA,33,31,1,NA,4,19,27,NA,NA,9,5,7,NA,3,NA,NA,4,NA,5,NA,56,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,6,NA,NA,25,66,NA,NA,NA,NA,5,9,NA,NA,2,NA,NA,NA
US-NV,2016-02-01,NA,NA,9,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0,0,NA,9,NA,NA,89,4,3,NA,NA,NA,NA,36,32,2,NA,0,18,23,NA,NA,8,4,5,NA,3,NA,NA,5,NA,0,NA,65,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,11,NA,NA,24,72,NA,NA,NA,NA,0,16,NA,NA,3,NA,NA,NA
US-NV,2016-03-01,NA,NA,9,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,8,NA,8,NA,NA,90,4,11,NA,NA,NA,NA,37,35,4,NA,3,30,33,NA,NA,10,4,15,NA,4,NA,NA,5,NA,5,NA,69,NA,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,13,NA,NA,31,65,NA,NA,NA,NA,0,14,NA,NA,4,NA,NA,NA
US-NV,2016-04-01,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,7,13,NA,13,NA,NA,71,8,8,NA,NA,NA,NA,37,41,6,NA,6,33,34,NA,NA,24,8,10,NA,6,NA,NA,5,NA,3,NA,69,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,25,NA,NA,24,72,NA,NA,NA,NA,11,18,NA,NA,5,NA,NA,NA
US-NV,2016-05-01,NA,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,35,NA,17,NA,NA,69,12,15,NA,NA,NA,NA,31,36,8,NA,6,27,35,NA,NA,21,10,10,NA,5,NA,NA,7,NA,5,NA,67,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,16,NA,NA,30,71,NA,NA,NA,NA,16,14,NA,NA,14,NA,NA,NA
US-NV,2016-06-01,NA,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,7,27,NA,18,NA,NA,60,13,15,NA,NA,NA,NA,30,33,25,NA,11,21,37,NA,NA,19,17,33,NA,6,NA,NA,7,NA,12,NA,79,NA,7,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,10,NA,NA,41,65,NA,NA,NA,NA,25,13,NA,NA,16,NA,NA,NA
US-NV,2016-07-01,NA,NA,7,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,8,26,NA,0,NA,NA,58,6,8,NA,NA,NA,NA,34,28,28,NA,10,30,29,NA,NA,26,22,35,NA,7,NA,NA,9,NA,7,NA,76,NA,9,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,17,NA,NA,39,68,NA,NA,NA,NA,13,13,NA,NA,21,NA,NA,NA
US-NV,2016-08-01,NA,NA,12,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,10,22,NA,0,NA,NA,50,11,5,NA,NA,NA,NA,32,41,20,NA,3,23,17,NA,NA,17,9,17,NA,6,NA,NA,5,NA,8,NA,75,NA,3,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,16,NA,NA,36,74,NA,NA,NA,NA,5,16,NA,NA,10,NA,NA,NA
US-NV,2016-09-01,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,6,0,NA,8,NA,NA,57,6,9,NA,NA,NA,NA,28,28,7,NA,6,17,24,NA,NA,8,5,10,NA,5,NA,NA,3,NA,2,NA,57,NA,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,15,NA,NA,28,78,NA,NA,NA,NA,5,11,NA,NA,7,NA,NA,NA
US-NV,2016-10-01,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,6,8,NA,0,NA,NA,57,4,4,NA,NA,NA,NA,30,35,1,NA,0,21,30,NA,NA,8,14,7,NA,0,NA,NA,7,NA,6,NA,53,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,18,NA,NA,18,73,NA,NA,NA,NA,5,12,NA,NA,2,NA,NA,NA
US-NV,2016-11-01,NA,NA,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,0,NA,8,NA,NA,62,7,10,NA,NA,NA,NA,23,31,1,NA,6,32,30,NA,NA,6,3,7,NA,0,NA,NA,11,NA,2,NA,57,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,NA,19,63,NA,NA,NA,NA,5,10,NA,NA,2,NA,NA,NA
US-NV,2016-12-01,NA,NA,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,3,0,NA,0,NA,NA,67,4,8,NA,NA,NA,NA,31,28,2,NA,4,12,21,NA,NA,6,5,7,NA,0,NA,NA,4,NA,2,NA,69,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,17,63,NA,NA,NA,NA,5,11,NA,NA,1,NA,NA,NA
US-NV,2017-01-01,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,7,NA,14,NA,NA,73,2,4,NA,NA,NA,NA,33,29,3,NA,5,15,20,NA,NA,9,4,8,NA,2,NA,NA,5,NA,0,NA,60,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,15,NA,NA,27,75,NA,NA,NA,NA,9,7,NA,NA,2,NA,NA,NA
US-NV,2017-02-01,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,8,NA,16,NA,NA,77,4,6,NA,NA,NA,NA,38,34,4,NA,8,20,19,NA,NA,12,8,5,NA,0,NA,NA,6,NA,2,NA,64,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,12,NA,NA,21,71,NA,NA,NA,NA,10,12,NA,NA,4,NA,NA,NA
US-NV,2017-03-01,NA,NA,9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,4,0,NA,0,NA,NA,75,5,10,NA,NA,NA,NA,36,34,4,NA,6,18,25,NA,NA,8,4,6,NA,2,NA,NA,6,NA,2,NA,65,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,8,NA,NA,34,70,NA,NA,NA,NA,11,10,NA,NA,8,NA,NA,NA
US-NV,2017-04-01,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,3,8,NA,7,NA,NA,73,4,9,NA,NA,NA,NA,30,36,3,NA,10,21,30,NA,NA,15,10,10,NA,2,NA,NA,11,NA,6,NA,69,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,15,NA,NA,33,74,NA,NA,NA,NA,4,13,NA,NA,7,NA,NA,NA
US-NV,2017-05-01,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,13,22,NA,7,NA,NA,77,9,11,NA,NA,NA,NA,27,32,11,NA,7,29,47,NA,NA,15,10,18,NA,6,NA,NA,8,NA,3,NA,80,NA,4,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,17,NA,NA,50,76,NA,NA,NA,NA,4,14,NA,NA,7,NA,NA,NA
US-NV,2017-06-01,NA,NA,9,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,9,15,NA,7,NA,NA,63,10,10,NA,NA,NA,NA,44,39,15,NA,6,28,35,NA,NA,11,21,29,NA,8,NA,NA,11,NA,7,NA,83,NA,6,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,26,NA,NA,54,74,NA,NA,NA,NA,9,19,NA,NA,16,NA,NA,NA
US-NV,2017-07-01,NA,NA,6,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,7,19,NA,18,NA,NA,69,15,16,NA,NA,NA,NA,22,43,37,NA,11,35,37,NA,NA,23,21,21,NA,5,NA,NA,4,NA,13,NA,77,NA,5,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,8,NA,NA,53,82,NA,NA,NA,NA,0,16,NA,NA,17,NA,NA,NA
US-NV,2017-08-01,NA,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,5,7,NA,7,NA,NA,62,13,16,NA,NA,NA,NA,42,34,17,NA,3,21,31,NA,NA,10,8,8,NA,4,NA,NA,6,NA,10,NA,75,NA,4,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,24,NA,NA,57,85,NA,NA,NA,NA,4,11,NA,NA,10,NA,NA,NA
US-NV,2017-09-01,NA,NA,12,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,0,NA,6,NA,NA,66,11,15,NA,NA,NA,NA,35,41,8,NA,3,21,28,NA,NA,13,6,5,NA,5,NA,NA,7,NA,2,NA,74,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,11,NA,NA,46,79,NA,NA,NA,NA,8,14,NA,NA,4,NA,NA,NA
US-NV,2017-10-01,NA,NA,6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,0,NA,7,NA,NA,61,7,10,NA,NA,NA,NA,36,39,4,NA,2,17,22,NA,NA,12,4,7,NA,2,NA,NA,7,NA,4,NA,70,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11,NA,NA,28,66,NA,NA,NA,NA,4,9,NA,NA,5,NA,NA,NA
US-NV,2017-11-01,NA,NA,5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,0,NA,7,NA,NA,80,5,5,NA,NA,NA,NA,32,37,3,NA,3,17,18,NA,NA,7,7,4,NA,2,NA,NA,4,NA,0,NA,62,NA,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,15,NA,NA,25,63,NA,NA,NA,NA,4,8,NA,NA,2,NA,NA,NA
US-NV,2017-12-01,NA,NA,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,7,NA,7,NA,NA,96,4,9,NA,NA,NA,NA,30,36,2,NA,3,21,27,NA,NA,10,9,4,NA,2,NA,NA,2,NA,0,NA,67,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,12,NA,NA,27,69,NA,NA,NA,NA,4,9,NA,NA,2,NA,NA,NA
US-NV,2018-01-01,NA,NA,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,0,NA,14,NA,NA,92,4,4,NA,NA,NA,NA,32,43,2,NA,4,14,17,NA,NA,9,5,4,NA,0,NA,NA,6,NA,2,NA,66,NA,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,13,NA,NA,28,71,NA,NA,NA,NA,0,12,NA,NA,3,NA,NA,NA
US-NV,2018-02-01,NA,NA,7,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,6,0,NA,8,NA,NA,92,7,6,NA,NA,NA,NA,32,43,2,NA,3,15,23,NA,NA,4,7,4,NA,2,NA,NA,7,NA,2,NA,76,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,16,NA,NA,30,73,NA,NA,NA,NA,0,17,NA,NA,2,NA,NA,NA
US-NV,2018-03-01,NA,NA,11,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,0,NA,7,NA,NA,72,5,8,NA,NA,NA,NA,30,40,4,NA,5,17,22,NA,NA,4,5,4,NA,2,NA,NA,8,NA,2,NA,72,NA,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12,NA,NA,37,74,NA,NA,NA,NA,17,8,NA,NA,5,NA,NA,NA
US-NV,2018-04-01,NA,NA,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,22,NA,0,NA,NA,68,13,8,NA,NA,NA,NA,39,37,7,NA,5,25,28,NA,NA,8,10,16,NA,0,NA,NA,4,NA,5,NA,79,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,14,NA,NA,29,81,NA,NA,NA,NA,13,14,NA,NA,7,NA,NA,NA
US-NV,2018-05-01,NA,NA,8,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,5,21,NA,10,NA,NA,69,10,11,NA,NA,NA,NA,40,36,9,NA,7,29,33,NA,NA,11,12,9,NA,4,NA,NA,6,NA,4,NA,89,NA,6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,35,NA,NA,46,81,NA,NA,NA,NA,6,18,NA,NA,9,NA,NA,NA
US-NV,2018-06-01,NA,NA,7,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,7,8,NA,11,NA,NA,63,13,22,NA,NA,NA,NA,37,48,22,NA,7,28,30,NA,NA,29,27,30,NA,4,NA,NA,15,NA,7,NA,89,NA,4,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,18,NA,NA,51,77,NA,NA,NA,NA,5,12,NA,NA,15,NA,NA,NA
US-NV,2018-07-01,NA,NA,7,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,6,15,NA,11,NA,NA,58,14,20,NA,NA,NA,NA,36,35,35,NA,9,20,31,NA,NA,27,23,18,NA,9,NA,NA,7,NA,8,NA,100,NA,10,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,28,NA,NA,49,75,NA,NA,NA,NA,4,10,NA,NA,18,NA,NA,NA
US-NV,2018-08-01,NA,NA,8,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,15,NA,7,NA,NA,58,12,25,NA,NA,NA,NA,38,43,27,NA,8,29,28,NA,NA,12,6,8,NA,3,NA,NA,7,NA,2,NA,84,NA,5,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,13,NA,NA,42,78,NA,NA,NA,NA,9,10,NA,NA,13,NA,NA,NA
US-NV,2018-09-01,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,6,7,NA,22,NA,NA,61,6,14,NA,NA,NA,NA,39,37,12,NA,4,27,35,NA,NA,11,10,17,NA,2,NA,NA,8,NA,2,NA,83,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,27,NA,NA,23,74,NA,NA,NA,NA,5,9,NA,NA,6,NA,NA,NA
US-NV,2018-10-01,NA,NA,9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,7,NA,14,NA,NA,60,4,9,NA,NA,NA,NA,38,38,3,NA,5,17,22,NA,NA,8,6,4,NA,5,NA,NA,4,NA,5,NA,67,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,34,73,NA,NA,NA,NA,0,5,NA,NA,2,NA,NA,NA
US-NV,2018-11-01,NA,NA,7,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,8,NA,7,NA,NA,66,5,8,NA,NA,NA,NA,40,33,3,NA,4,16,25,NA,NA,8,7,4,NA,12,NA,NA,4,NA,2,NA,67,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,11,NA,NA,31,73,NA,NA,NA,NA,13,12,NA,NA,4,NA,NA,NA
US-NV,2018-12-01,NA,NA,6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,3,11,NA,7,NA,NA,69,2,7,NA,NA,NA,NA,33,38,3,NA,3,16,29,NA,NA,14,5,4,NA,6,NA,NA,5,NA,2,NA,71,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,19,NA,NA,29,72,NA,NA,NA,NA,0,8,NA,NA,2,NA,NA,NA
US-NV,2019-01-01,NA,NA,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0,0,NA,0,NA,NA,88,4,9,NA,NA,NA,NA,30,40,2,NA,4,18,19,NA,NA,15,6,8,NA,7,NA,NA,6,NA,0,NA,74,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,20,NA,NA,34,74,NA,NA,NA,NA,4,10,NA,NA,2,NA,NA,NA
US-NV,2019-02-01,NA,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,11,23,NA,11,NA,NA,92,4,5,NA,NA,NA,NA,34,41,3,NA,5,18,25,NA,NA,7,6,4,NA,4,NA,NA,6,NA,0,NA,72,NA,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,31,78,NA,NA,NA,NA,5,9,NA,NA,3,NA,NA,NA
US-NV,2019-03-01,NA,NA,5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,5,7,NA,7,NA,NA,100,9,11,NA,NA,NA,NA,36,48,2,NA,5,23,31,NA,NA,15,14,4,NA,3,NA,NA,5,NA,2,NA,73,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,26,NA,NA,31,72,NA,NA,NA,NA,4,15,NA,NA,5,NA,NA,NA
US-NV,2019-04-01,NA,NA,9,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,5,11,NA,14,NA,NA,82,3,8,NA,NA,NA,NA,43,45,6,NA,16,21,27,NA,NA,12,11,19,NA,5,NA,NA,5,NA,4,NA,77,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,13,NA,NA,45,78,NA,NA,NA,NA,9,12,NA,NA,5,NA,NA,NA
US-NV,2019-05-01,NA,NA,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,7,14,NA,7,NA,NA,76,7,18,NA,NA,NA,NA,39,42,9,NA,33,21,29,NA,NA,12,7,14,NA,8,NA,NA,6,NA,5,NA,77,NA,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,19,NA,NA,51,76,NA,NA,NA,NA,13,8,NA,NA,9,NA,NA,NA
US-NV,2019-06-01,NA,NA,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,11,8,NA,8,NA,NA,71,28,35,NA,NA,NA,NA,55,47,28,NA,97,26,25,NA,NA,11,16,16,NA,5,NA,NA,7,NA,10,NA,89,NA,5,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,16,NA,NA,49,78,NA,NA,NA,NA,5,10,NA,NA,19,NA,NA,NA
US-NV,2019-07-01,NA,NA,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,8,18,NA,22,NA,NA,55,16,27,NA,NA,NA,NA,56,45,37,NA,82,22,30,NA,NA,22,17,21,NA,5,NA,NA,8,NA,7,NA,94,NA,8,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,17,NA,NA,55,85,NA,NA,NA,NA,9,12,NA,NA,18,NA,NA,NA
US-NV,2019-08-01,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,8,17,NA,0,NA,NA,53,15,19,NA,NA,NA,NA,41,44,26,NA,24,24,37,NA,NA,8,12,11,NA,4,NA,NA,6,NA,4,NA,85,NA,4,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,21,NA,NA,39,82,NA,NA,NA,NA,4,10,NA,NA,11,NA,NA,NA
US-NV,2019-09-01,NA,NA,7,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,15,0,NA,26,NA,NA,58,12,30,NA,NA,NA,NA,40,46,13,NA,9,19,26,NA,NA,7,16,15,NA,4,NA,NA,5,NA,4,NA,80,NA,9,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,21,NA,NA,38,73,NA,NA,NA,NA,0,11,NA,NA,7,NA,NA,NA
US-OR,2004-01-01,NA,0,0,NA,0,0,0,0,NA,100,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,27,70,0,NA,NA,NA,0,0,100,0,NA,0,36,72,0,0,0,0,0,28,0,NA,NA,0,0,0,100,25,0,97,0,0,0,0,NA,NA,NA,NA,NA,NA,100,NA,0,27,32,0,0,NA,0,0,0,NA,0,52,NA,NA,NA
US-OR,2004-02-01,NA,0,0,NA,0,0,55,0,NA,92,NA,0,0,0,84,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,59,66,0,NA,NA,NA,0,58,31,0,NA,0,49,67,0,84,0,0,0,0,0,NA,NA,0,0,0,0,23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,40,36,0,0,NA,0,0,50,NA,0,0,NA,NA,NA
US-OR,2004-03-01,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,40,0,0,NA,NA,NA,0,78,0,0,NA,100,100,60,0,0,0,0,0,35,0,NA,NA,0,0,0,0,17,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,50,24,0,0,NA,0,0,100,NA,0,0,NA,NA,NA
US-OR,2004-04-01,NA,0,0,NA,0,0,54,0,NA,0,NA,0,0,0,0,NA,NA,0,62,NA,NA,0,0,NA,0,NA,NA,36,65,0,NA,NA,NA,0,0,31,0,NA,0,25,44,0,0,0,0,0,0,60,NA,NA,0,0,0,0,25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,30,18,0,0,NA,0,100,49,NA,0,0,NA,NA,NA
US-OR,2004-05-01,NA,0,0,NA,0,0,47,0,NA,0,NA,0,0,0,0,NA,NA,0,81,NA,NA,0,0,NA,51,NA,NA,39,57,0,NA,NA,NA,0,0,0,100,NA,0,50,100,0,73,56,18,19,67,0,NA,NA,100,0,71,0,33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,21,20,0,0,NA,100,85,43,NA,0,41,NA,NA,NA
US-OR,2004-06-01,NA,0,0,NA,0,0,100,78,NA,0,NA,0,0,0,0,NA,NA,0,58,NA,NA,100,100,NA,0,NA,NA,60,59,47,NA,NA,NA,0,52,43,0,NA,0,61,61,0,0,60,0,0,24,0,NA,NA,0,0,0,0,54,0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,0,NA,0,28,66,0,0,NA,0,0,91,NA,0,44,NA,NA,NA
US-OR,2004-07-01,NA,0,0,NA,0,0,0,54,NA,0,NA,46,0,0,81,NA,NA,0,91,NA,NA,52,0,NA,57,NA,NA,33,63,100,NA,NA,NA,0,56,45,0,NA,0,40,48,0,0,0,0,21,50,0,NA,NA,0,0,82,0,29,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,48,17,0,0,NA,0,0,71,NA,0,0,NA,NA,NA
US-OR,2004-08-01,NA,0,0,NA,0,0,47,48,NA,0,NA,42,0,0,73,NA,NA,0,0,NA,NA,47,0,NA,0,NA,NA,41,0,44,NA,NA,NA,0,49,53,0,NA,0,28,29,0,0,0,0,19,22,0,NA,NA,0,0,0,0,26,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,32,46,0,79,NA,0,0,42,NA,100,41,NA,NA,NA
US-OR,2004-09-01,NA,0,0,NA,0,0,46,47,NA,0,NA,0,0,0,0,NA,NA,0,52,NA,NA,46,0,NA,0,NA,NA,34,54,0,NA,NA,NA,0,48,52,0,NA,0,21,70,0,71,0,0,0,66,50,NA,NA,0,0,0,0,23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,33,15,0,0,NA,0,0,0,NA,0,40,NA,NA,NA
US-OR,2004-10-01,NA,0,0,NA,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,NA,NA,52,53,0,NA,NA,NA,0,94,59,0,NA,0,20,27,0,0,0,17,0,21,0,NA,NA,94,0,0,0,33,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,24,34,0,0,NA,0,0,40,NA,0,0,NA,NA,NA
US-OR,2004-11-01,NA,0,0,NA,0,0,46,0,NA,0,NA,0,0,0,0,NA,NA,0,53,NA,NA,0,0,NA,100,NA,NA,29,0,0,NA,NA,NA,0,96,35,0,NA,0,42,56,0,0,0,0,0,0,0,NA,NA,0,0,72,0,23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,78,NA,0,29,35,0,0,NA,0,0,41,NA,0,0,NA,NA,NA
US-OR,2004-12-01,NA,0,0,NA,0,0,42,0,NA,0,NA,0,0,0,0,NA,NA,0,48,NA,NA,42,0,NA,0,NA,NA,38,100,0,NA,NA,NA,0,44,24,0,NA,57,51,77,0,65,0,0,0,40,0,NA,NA,0,0,0,0,27,0,69,0,100,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,34,14,0,0,NA,0,0,38,NA,0,36,NA,NA,NA
US-OR,2005-01-01,NA,0,0,NA,0,0,35,0,NA,60,NA,0,0,0,0,NA,NA,0,41,NA,NA,0,0,NA,0,NA,NA,65,0,0,NA,NA,NA,0,37,50,0,NA,0,11,36,0,55,0,0,0,0,40,NA,NA,75,0,0,0,28,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,34,23,0,0,NA,0,0,32,NA,0,0,NA,NA,NA
